city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Baungon,Mayor,"Alvarez, Pedro Roa",Adong,Independent,8672
Baungon,Vice-Mayor,"Beja, Enriqueto Edrozo",Paking,Independent,7814
Baungon,Councilor,"Acosta, Richard Ibarat",Chard,Independent,6059
Baungon,Councilor,"Bas, Jesus Benig",Jess,Independent,6098
Baungon,Councilor,"Baigad, Calixto Jacutin",Jing,Independent,6211
Baungon,Councilor,"Vergara, Russel Sajulga",Boyet,Independent,6777
Baungon,Councilor,"Ydel, Alfredo Valiente",Fred,Independent,6908
Baungon,Councilor,"Bacarro, Gilbert Sr. Larsen",Boy,Independent,6999
Baungon,Councilor,"Jaraula, Marjorie Cual",Marjo,Independent,8019
Baungon,Councilor,"Balbon, Orlando III Laya",Jb,Independent,8274
Cabanglasan,Mayor,"Castillanes, Rogelio Cayetano",Casti,Lakas-Kampi,8597
Cabanglasan,Vice-Mayor,"Madelo, Cerilo Abao",Doc,Independent,6293
Cabanglasan,Councilor,"Ocier, Arlyn Cecille Encarguez",Arlyn,Lakas-Kampi,4707
Cabanglasan,Councilor,"Deles, Ric Laanan",Tata,Lakas-Kampi,4928
Cabanglasan,Councilor,"Salahag, Odoy Salihay",Odoy,Lakas-Kampi,5137
Cabanglasan,Councilor,"Ravelo, Arturo Lagra",Art,Lakas-Kampi,5237
Cabanglasan,Councilor,"Taal, Raul Caseres",Raul,Nacionalista Party,5869
Cabanglasan,Councilor,"Banas, Albert Balasa",Wawang,Lakas-Kampi,5962
Cabanglasan,Councilor,"Sundo, Melanio Damaolao",Melanio,Independent,6331
Cabanglasan,Councilor,"Suarez, Nilo David Cuarez",Nilo,Independent,7380
City of Malaybay,Mayor,"Zubiri, Ignacio Wuthrich",Inaki,Lakas-Kampi,27253
City of Malaybay,Vice-Mayor,"Aldeguer, Victor Palma",Vicvic,Lakas-Kampi,36104
City of Malaybay,Councilor,"Barroso, Anthony Canuto Galenzoga",Otto,Lakas-Kampi,19176
City of Malaybay,Councilor,"Rubio, Tita Perla Elnar",Pearl,Liberal Party,19539
City of Malaybay,Councilor,"Rosos, Mya Analene Dablo",Mya,Nacionalista Party,19606
