city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Alcantara,Mayor,"Galicia, Ramon Briones",Ramie,Laban ng Demokratikong Pilipino,2655
Alcantara,Vice-Mayor,"Solanoy, Rafael Manresa",Paeng,Laban ng Demokratikong Pilipino,2480
Alcantara,Councilor,"Lota, Eddie Cajilig",Ed,Lakas-Christian Muslim Democrats,3119
Alcantara,Councilor,"Martino, Joey Gallos",Dong,Laban ng Demokratikong Pilipino,2719
Alcantara,Councilor,"Galindez, Robert Galido",Toto,Lakas-Christian Muslim Democrats,2666
Alcantara,Councilor,"Quinton, Ambrosio Jr. Galindez",Jr. Bosoy,Independent,2406
Alcantara,Councilor,"Galicha, Patrocenio Gaspado",Patring,Independent,2317
Alcantara,Councilor,"Cano, Dioscoro Oczon",Coro,Lakas-Christian Muslim Democrats,2311
Alcantara,Councilor,"Martinez, Ermar Jayme",Mar,Lakas-Christian Muslim Democrats,2179
Alcantara,Councilor,"Gado, Imee Lourdes Galido",Pangging,Laban ng Demokratikong Pilipino,2138
Banton,Mayor,"Ferrera, Patrocinio Festin",Pat,Nationalist People's Coalition,1500
Banton,Vice-Mayor,"Faz, Romulo Sr. Fadrilan",Mulo,Nationalist People's Coalition,1699
Banton,Councilor,"Faigao, Abner Fadri",Dutchie or  Dutchboy,Laban ng Demokratikong Pilipino,1449
Banton,Councilor,"Fruelda, Perla Fabicon","Ping, Perl",Nationalist People's Coalition,1255
Banton,Councilor,"Flores, Patricio Fabroa",Pat,Nationalist People's Coalition,1168
Banton,Councilor,"Fiecas, Leonardo Faderon",Narding Or Nards,Nationalist People's Coalition,1150
Banton,Councilor,"Familara, Ricardo Jr. Ferranco",Boron,Laban ng Demokratikong Pilipino,1115
Banton,Councilor,"Fajiculay, Berlita Ferrera",Berlie,Lakas-Christian Muslim Democrats,1104
Banton,Councilor,"Fadri, Ismael Fadallan",Maeng Fadri,Nationalist People's Coalition,1097
Banton,Councilor,"Faigao, Berlinda Fabrero",Berly,Nationalist People's Coalition,1037
Cajidiocan,Mayor,"Malapitan, Athena Besas",Langging,Lakas-Christian Muslim Democrats,5587
Cajidiocan,Vice-Mayor,"Ramos, Nicasio Malayo",Nick or Borong,Lakas-Christian Muslim Democrats,5311
Cajidiocan,Councilor,"Maca, Mabini Tarrosa",Mabing,Lakas-Christian Muslim Democrats,5351
Cajidiocan,Councilor,"Male, Benito V Romero",Jojo,Lakas-Christian Muslim Democrats,5079
Cajidiocan,Councilor,"Mortel, Herminio Ramilo",Menyong,Lakas-Christian Muslim Democrats,4667
Cajidiocan,Councilor,"Rillera, Jocelyn Rotoni",Jo,Lakas-Christian Muslim Democrats,3857
Cajidiocan,Councilor,"Ramilo, Lucy Rotoni",Lucy,Lakas-Christian Muslim Democrats,3638
Cajidiocan,Councilor,"Rotoni, Marino Ramilo",Mari,Lakas-Christian Muslim Democrats,3618
Cajidiocan,Councilor,"Dianco, Milagros Manzano",Mely,Lakas-Christian Muslim Democrats,3141
Cajidiocan,Councilor,"Nolasco , Larry Villaruel",Langkoy,Independent,3096
Calantrava,Mayor,"Fortu, Elmer Noche",Mer,Nationalist People's Coalition,2373
Calantrava,Vice-Mayor,"Rodeo, Peregrino Fruelda",Pereg,Nationalist People's Coalition,2061
Calantrava,Councilor,"Fajel, Berlito Jr. Fadrogaya",Ron,Lakas-Christian Muslim Democrats,1728
Calantrava,Councilor,"Falcunit, Helen Faderogaya",Helen,Nationalist People's Coalition,1663
Calantrava,Councilor,"Ferrancullo, Alberto Frogosa",Albert,Nationalist People's Coalition,1545
Calantrava,Councilor,"Famorcan, Wilfredo Fajarito",Fred,Lakas-Christian Muslim Democrats,1495
Calantrava,Councilor,"Falqueza, Benjamin Malayo",Bening,Lakas-Christian Muslim Democrats,1425
Calantrava,Councilor,"Fiedacan, Willy Ferriol",Willy,Nationalist People's Coalition,1389
Calantrava,Councilor,"Sixon, Merlito Macalipay",Merlit,Nationalist People's Coalition,1313
Calantrava,Councilor,"Fajel, Emilio Jr. Mallen",Onyong,Nationalist People's Coalition,1248
Conception,Mayor,"Fabregas, Merenciano Fababair",Mering,Lakas-Christian Muslim Democrats,1205
Conception,Vice-Mayor,"Luistro, Raul Fabreag",Rally,Lakas-Christian Muslim Democrats,945
Conception,Councilor,"Ferranco, Joeffrey Faminial",Joe,Lakas-Christian Muslim Democrats,945
Conception,Councilor,"Familaran, Jasmin Famarin",Jass,Laban ng Demokratikong Pilipino,910
Conception,Councilor,"Famarin, Samuel Fadera",Bebot,Lakas-Christian Muslim Democrats,910
Conception,Councilor,"Fabunan, Luzviminda Fetilo",Luz,Lakas-Christian Muslim Democrats,870
Conception,Councilor,"Fornal, Bob Ferrera",Bob,Lakas-Christian Muslim Democrats,867
Conception,Councilor,"Fabroa, Lenneth Luistro",Neneng,Lakas-Christian Muslim Democrats,808
Conception,Councilor,"Senorin, Ramiro Mores",Miroy,Lakas-Christian Muslim Democrats,797
Conception,Councilor,"Ferrancullo, Job Fabic",Job,Laban ng Demokratikong Pilipino,796
Corcuera,Mayor,"Fojas, Marlon Falculan",Dodong,Lakas-Christian Muslim Democrats,1572
Corcuera,Vice-Mayor,"Fronda, Ada Manzala",Ding,Laban ng Demokratikong Pilipino,1856
Corcuera,Councilor,"Famorcan, Eulogio Fondevilla",Leo,Independent,2303
Corcuera,Councilor,"Fruelda, Anthony Famat",Tony,Independent,2000
Corcuera,Councilor,"Festin, Willie Fajilan",Wil,Lakas-Christian Muslim Democrats,1832
Corcuera,Councilor,"Fabriquel, Rosemarie Falceso","Rose, Okay-Okay",Nationalist People's Coalition,1830
Corcuera,Councilor,"Fajarillo, Francis Yap",Franz,Laban ng Demokratikong Pilipino,1828
Corcuera,Councilor,"Falcunitin, Andry Fajarillo",Lolo,Lakas-Christian Muslim Democrats,1786
Corcuera,Councilor,"Fajilago, Ranolfo Fondevilla",Anop,Nationalist People's Coalition,1751
Corcuera,Councilor,"Advincula, Eusebio Silverio",Bio,Lakas-Christian Muslim Democrats,1635
Ferrol,Mayor,"Tandog, Violeta Padon",Violy,Lakas-Christian Muslim Democrats,1667
Ferrol,Vice-Mayor,"Villasenor-Malaya, Flordeliza Tandog",Ging,Lakas-Christian Muslim Democrats,1784
Ferrol,Councilor,"Samson, Ronnie Dalayday",Thoto,Independent,1577
Ferrol,Councilor,"Sombilon, Egdon Tugnao",Bong-Bong,Independent,1379
