city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Baco,Mayor,"Dela Chica, Graciano Politico",Garey,Liberal Party,5727
Baco,Vice-Mayor,"Aceveda, Danilo Aday",Danny,Lakas-Christian Muslim Democrats,5076
Baco,Councilor,"Hernandez, Dionisio Dalisay",Diony,Liberal Party,5749
Baco,Councilor,"Garcia, Ruben Yongkul",Ben,Liberal Party,4794
Baco,Councilor,"Ical, Pastor Ramirez",Pando,Liberal Party,4716
Baco,Councilor,"Blanco, Gonzalo Montalbo",Laloy,Liberal Party,4586
Baco,Councilor,"Tobias, Pablito Caguete",Pabling,Puwersa ng Masang Pilipino,4477
Baco,Councilor,"Aguilar, Aries Zara",Boy,Liberal Party,4451
Baco,Councilor,"Consolacion, Antonio Lorica",Tony,Laban ng Demokratikong Pilipino,4336
Baco,Councilor,"Caguete, Irenea Magbojos",Irene,Lakas-Christian Muslim Democrats,4234
Bansud,Mayor,"Soller, Ferdinand Thomas Monteda",Butch,Lakas-Christian Muslim Democrats,8777
Bansud,Vice-Mayor,"Baluyot, Primitivo Nacu",Lito,Lakas-Christian Muslim Democrats,6506
Bansud,Councilor,"Manato, Donato Mijares",Atoy,Liberal Party,6584
Bansud,Councilor,"Manato, Mary Melody Minay",May,Laban ng Demokratikong Pilipino,5935
Bansud,Councilor,"De Chavez, Arnelson Delmo",Arnel,Lakas-Christian Muslim Democrats,5878
Bansud,Councilor,"Rivera, Jimmy Ramos",Jim,Lakas-Christian Muslim Democrats,5699
Bansud,Councilor,"Bautista, Nestor Adarlo","Engr, Nes",Liberal Party,5355
Bansud,Councilor,"Mampusti, Orville Jamilla",Ombet,Lakas-Christian Muslim Democrats,5229
Bansud,Councilor,"Amar, Norberto Llave",Nory,Lakas-Christian Muslim Democrats,5129
Bansud,Councilor,"Closa, Roberto Alo",Obet,Liberal Party,4309
Bongabong,Mayor,"Enriquez, Alex Isler",Plako or Alex,Liberal Party,12245
Bongabong,Vice-Mayor,"Umali, Hercules Almarez",Bobot,Liberal Party,12476
Bongabong,Councilor,"Montalbo, Alfonso Anthony",Alfie,Liberal Party,11908
Bongabong,Councilor,"Melendrez, Alvin Milambiling",Alvin,Liberal Party,11206
Bongabong,Councilor,"Salvacion, Elisa Gordola",Ely,Liberal Party,9249
Bongabong,Councilor,"Gabutero, Nelson Sr. Baticos",Nel or Gabo,Liberal Party,8463
Bongabong,Councilor,"Alea, Evelyn Brucal",Belen,Lakas-Christian Muslim Democrats,8344
