city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Boac,Mayor,"Solomon, Meynardo Bunag",Bongyat,Lakas-Christian Muslim Democrats,8805
Boac,Vice-Mayor,"Paglinawan, Sonny Lozano",Sonny,Puwersa ng Masang Pilipino,9078
Boac,Councilor,"Caballes, Theresa Pedron",Tet,Lakas-Christian Muslim Democrats,8412
Boac,Councilor,"Festin, Cristina Josefina Labrador",Ninay,Independent,7839
Boac,Councilor,"Majaba, Luisito Manguera",Louie,Lakas-Christian Muslim Democrats,7539
Boac,Councilor,"Chi, Avelino Luci",Aven,Lakas-Christian Muslim Democrats,6800
Boac,Councilor,"Montemar, Ma Herietha Frayre",Marie,Lakas-Christian Muslim Democrats,6312
Boac,Councilor,"Larracas, Rolando Mandac",Rolly,Puwersa ng Masang Pilipino,5452
Boac,Councilor,"Hermosa, Herminio Jandusay",Teboy,Independent,5267
Boac,Councilor,"Mercene, Angelito Musnit",Lito,Independent,5183
Buenavista,Mayor,"Madrigal, Ofelia Sarmiento",Ofel,Lakas-Christian Muslim Democrats,4622
Buenavista,Vice-Mayor,"Vitto, David Grave",Dave,Independent,4022
Buenavista,Councilor,"Saguid, Montano Privado",Gohoy,Lakas-Christian Muslim Democrats,3242
Buenavista,Councilor,"Sotto, Horacio Sevilia",Orag Sotto,Lakas-Christian Muslim Democrats,3239
Buenavista,Councilor,"Dy, Ramilo Cantero",Milo,Puwersa ng Masang Pilipino,3007
Buenavista,Councilor,"Sanchez, Rodolfo Manalo",Rudy,Lakas-Christian Muslim Democrats,2777
Buenavista,Councilor,"Delos Santos, Danny Pastrana",Dan,Independent,2756
Buenavista,Councilor,"Pinaroc, Florentino Blanco",Tony,Lakas-Christian Muslim Democrats,2746
Buenavista,Councilor,"Pampola, Policarpio Jr. Limbo",Badoy,Independent,2675
Buenavista,Councilor,"Sotto, Florencio Pineda",Onie,Independent,2479
Gasan,Mayor,"Tolentino, Rolando Olivar",Rolly,Liberal Party,7846
Gasan,Vice-Mayor,"Balitaan, Servillano Montejo",Bell,Lakas-Christian Muslim Democrats,6708
Gasan,Councilor,"Iturralde, Nancy Arca",Nancy,Liberal Party,6147
Gasan,Councilor,"Asuncion, Mamerto Supleo",Titong,Lakas-Christian Muslim Democrats,6141
Gasan,Councilor,"Sager, Eleazar Jr. Mallorca",Toto,Independent,5311
Gasan,Councilor,"Magcamit, Encarnacion De Leon",Caring,Lakas-Christian Muslim Democrats,4135
Gasan,Councilor,"Jinahon, Javier Montalan",Javy,Liberal Party,4135
Gasan,Councilor,"Motol, Romeo Motol",Meo,Independent,4034
Gasan,Councilor,"Sore, Jose Maria Abayon",Ps,Lakas-Christian Muslim Democrats,3978
Gasan,Councilor,"Sosa, Yudel Agoncillo",Yudel,Independent,3955
Mogpog,Mayor,"Garcia, Jonathan Felipe Mantal",Jonat,Lakas-Christian Muslim Democrats,7723
Mogpog,Vice-Mayor,"Mandalihan, Sebastian Tolentino",Baste,Lakas-Christian Muslim Democrats,10473
Mogpog,Councilor,"Livelo, Senen Jr. Monteagudo",Jojo,Independent,5844
Mogpog,Councilor,"Molbog, Florito Morales",Polly,Lakas-Christian Muslim Democrats,5209
Mogpog,Councilor,"Narito, Roberto Narvaez",Robert,Lakas-Christian Muslim Democrats,4385
Mogpog,Councilor,"Monsanto, Rodolfo Labatete",Roding,Lakas-Christian Muslim Democrats,4299
Mogpog,Councilor,"Salamanca, Joselito Marciano",Lito,Lakas-Christian Muslim Democrats,4188
Mogpog,Councilor,"Montemar, Antonio Rolando Manrique",Lando,Independent,4107
Mogpog,Councilor,"Mantala, Rolando Jamin",Lando,Lakas-Christian Muslim Democrats,3909
Mogpog,Councilor,"Maac, Melanio Lecaros",-,Independent,3780
Santa Cruz,Mayor,"Morales, Percival Puente",Percy,Lakas-Christian Muslim Democrats,15000
Santa Cruz,Vice-Mayor,"Revilla, Ruben Fernandez",Ben,Puwersa ng Masang Pilipino,11611
Santa Cruz,Councilor,"Aguirre, Amelia Laylo",Mely,Lakas-Christian Muslim Democrats,11794
Santa Cruz,Councilor,"Naya, Procopio Buya",Nayana,Lakas-Christian Muslim Democrats,9243
Santa Cruz,Councilor,"Palamos, Alejandro Cuares",Al,Lakas-Christian Muslim Democrats,9050
Santa Cruz,Councilor,"Red, Harold Yu",Harold,Independent,8688
Santa Cruz,Councilor,"Perilla, Macario Grimaldo",Mar,Independent,8029
Santa Cruz,Councilor,"Prieto, Domingo Pernia",Boy,Lakas-Christian Muslim Democrats,7330
Santa Cruz,Councilor,"Palomares, Nilo Delos Reyes",Kapitan,Independent,7000
Santa Cruz,Councilor,"Perlas, Rodrigo Racelis",Rudy,Independent,6817
Torrijos,Mayor,"Pizarro, Tomas Narito",Tom,Lakas-Christian Muslim Democrats,6433
Torrijos,Vice-Mayor,"Briones, Gil Reginio",Borek,Lakas-Christian Muslim Democrats,5442
Torrijos,Councilor,"Macdon, Roberto Fadrigon",Obet,Lakas-Christian Muslim Democrats,5494
Torrijos,Councilor,"Fernandez, Juan Jr. Rementilla",John-John,Lakas-Christian Muslim Democrats,5052
Torrijos,Councilor,"Arellano, Eugene Marzo",Gene,Lakas-Christian Muslim Democrats,4595
Torrijos,Councilor,"Villar, Norma Valenzuela",Norma,Lakas-Christian Muslim Democrats,4000
Torrijos,Councilor,"Palomares, Levy Fuentes",Levy,Lakas-Christian Muslim Democrats,3760
Torrijos,Councilor,"Pilar, Urbano Revilla",Bano,Laban ng Demokratikong Pilipino,3397
Torrijos,Councilor,"Constantino, Bienvenido Jr. Del Mundo",Larry,Lakas-Christian Muslim Democrats,3287
Torrijos,Councilor,"Revilla, Gabriel P.",Aben,Lakas-Christian Muslim Democrats,2938
