brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
160301035,160301035,AGUSAN DEL SUR,BAYUGAN,Grace Estate,2005,163,648,17,104,93,16,17.2043,14,31.111111,14,10.14493,-,-,-,-,45,138,18,17.30769,0,0,1,0.6135,1,0.6135,65,39.8773,41,7,4.2944798,25,15.33742,25.15337,0,0,0,0,240,20,8.3333302,-,-,-,-,-,-,-,-,-,3,1,301035
160301004,160301004,AGUSAN DEL SUR,BAYUGAN,Hamogaway,2005,291,1342,25,199,275,79,28.72727,63,44.366199,61,14.6283,-,-,-,-,142,417,0,0,0,0,12,4.1237102,5,1.72414,242,83.161507,191,75,25.773199,28,9.6551704,65.635742,0,0,86,29.553261,433,28,6.4665098,-,-,-,-,-,-,-,-,-,3,1,301004
160301006,160301006,AGUSAN DEL SUR,BAYUGAN,Katipunan,2005,186,949,28,178,233,82,35.19313,68,69.387756,88,26.5861,-,-,-,-,98,331,0,0,0,0,4,2.1505401,5,2.68817,157,84.4086,136,54,29.032261,29,15.5914,73.118279,175,18.440464,48,25.80645,290,23,7.9310298,-,-,-,-,-,-,-,-,-,3,1,301006
160301007,160301007,AGUSAN DEL SUR,BAYUGAN,Mabuhay,2005,302,1656,34,229,308,61,19.805189,69,34.67337,36,7.1005902,-,-,-,-,199,507,0,0,0,0,11,3.64238,25,8.41751,134,44.370861,76,1,0.33333001,39,12.91391,25.16556,6,0.36231884,23,7.61589,564,41,7.2694998,-,-,-,-,-,-,-,-,-,3,1,301007
160301036,160301036,AGUSAN DEL SUR,BAYUGAN,Magkiangkang,2005,406,1792,55,303,318,71,22.32704,89,50,72,14.51613,-,-,-,-,178,496,2,0.66007,1,1.7857143,24,5.9113302,9,2.2222199,243,59.852219,177,49,12.06897,35,8.6206903,43.596062,108,6.0267859,72,17.73399,709,38,5.3596601,-,-,-,-,-,-,-,-,-,3,1,301036
160301037,160301037,AGUSAN DEL SUR,BAYUGAN,Mahayag,2005,105,566,17,120,126,36,28.57143,34,60.714291,35,19.23077,-,-,-,-,56,182,0,0,0,0,0,0,1,0.95238,75,71.428574,53,101,96.190483,30,28.57143,50.476189,0,0,1,0.95238,167,3,1.79641,-,-,-,-,-,-,-,-,-,3,1,301037
160301009,160301009,AGUSAN DEL SUR,BAYUGAN,Marcelina,2005,631,3260,84,524,663,160,24.13273,150,43.604649,159,15.78947,-,-,-,-,344,1007,13,2.4904201,0,0,1,0.15848,5,0.80256999,436,69.096672,359,126,20,58,9.2063503,56.893822,10,0.30674848,3,0.47544,962,68,7.0686102,-,-,-,-,-,-,-,-,-,3,1,301009
160301010,160301010,AGUSAN DEL SUR,BAYUGAN,Maygatasan,2005,738,3562,67,484,583,132,22.64151,148,36.097561,138,13.89728,-,-,-,-,410,993,4,0.82644999,0,0,40,5.4200501,76,10.2981,348,47.154469,232,1,0.1355,91,12.33062,31.43631,22,0.61763054,0,0,1173,56,4.7740798,-,-,-,-,-,-,-,-,-,3,1,301010
160301038,160301038,AGUSAN DEL SUR,BAYUGAN,Montivesta,2005,125,619,20,102,136,52,38.235291,40,68.965523,49,25.25773,-,-,-,-,58,194,12,11.76471,0,0,1,0.80000001,2,1.6,106,84.800003,95,113,90.400002,39,31.200001,76,0,0,0,0,239,32,13.38912,-,-,-,-,-,-,-,-,-,3,1,301038
160301039,160301039,AGUSAN DEL SUR,BAYUGAN,Mt. Ararat,2005,152,735,18,136,136,42,30.882351,52,66.666672,53,24.766359,-,-,-,-,78,214,0,0,0,0,0,0,3,1.97368,104,68.421051,76,49,32.236839,48,31.578951,50,20,2.7210884,10,6.5789499,274,5,1.82482,-,-,-,-,-,-,-,-,-,3,1,301039
160301040,160301040,AGUSAN DEL SUR,BAYUGAN,Mt. Carmel,2005,397,1903,35,278,368,104,28.26087,121,57.894741,114,19.75737,-,-,-,-,209,577,24,8.63309,0,0,3,0.75567001,7,1.76322,299,75.314857,254,79,19.89924,77,19.39547,63.979851,24,1.2611666,53,13.35013,667,53,7.9460301,-,-,-,-,-,-,-,-,-,3,1,301040
160301041,160301041,AGUSAN DEL SUR,BAYUGAN,Mt. Olive,2005,363,1647,35,239,295,67,22.711861,58,33.526009,54,11.53846,-,-,-,-,173,468,10,4.1841002,0,0,17,4.6831999,1,0.27548,244,67.217628,194,36,9.9173603,19,5.24862,53.443531,54,3.2786884,17,4.6831999,555,55,9.9099102,-,-,-,-,-,-,-,-,-,3,1,301041
160301042,160301042,AGUSAN DEL SUR,BAYUGAN,New Salem,2005,156,709,9,98,134,37,27.61194,56,73.684212,66,31.42857,-,-,-,-,76,210,16,16.32653,0,0,0,0,0,0,107,68.589737,73,50,32.051281,74,47.435902,46.794868,3,0.42313117,21,13.46154,339,2,0.58996999,-,-,-,-,-,-,-,-,-,3,1,301042
160301011,160301011,AGUSAN DEL SUR,BAYUGAN,Noli,2005,671,3366,72,512,620,143,23.06452,129,36.962749,113,11.66151,-,-,-,-,349,969,19,3.7109399,0,0,7,1.04322,24,3.5820899,457,68.1073,364,148,22.222219,71,10.59701,54.247391,23,0.68330359,1,0.14903,1187,139,11.71019,-,-,-,-,-,-,-,-,-,3,1,301011
160301013,160301013,AGUSAN DEL SUR,BAYUGAN,Osmeña,2005,280,1530,11,228,315,67,21.26984,91,55.15152,76,15.83333,-,-,-,-,165,480,3,1.3215899,0,0,5,1.79856,8,2.8673799,223,79.64286,202,40,14.28571,66,23.65591,72.14286,35,2.2875817,46,16.42857,608,32,5.2631602,-,-,-,-,-,-,-,-,-,3,1,301013
160301014,160301014,AGUSAN DEL SUR,BAYUGAN,Panaytay,2005,117,581,17,81,99,25,25.252529,37,64.912277,35,22.4359,-,-,-,-,57,156,0,0,0,0,1,0.85470003,1,0.85470003,75,64.102562,50,116,99.145302,45,38.46154,42.735039,5,0.86058521,59,50.427349,245,10,4.0816302,-,-,-,-,-,-,-,-,-,3,1,301014
160301043,160301043,AGUSAN DEL SUR,BAYUGAN,Pinagalaan,2005,209,1124,41,239,239,103,43.09623,75,71.428574,132,38.372089,-,-,-,-,105,344,24,10.08403,0,0,2,0.95694,1,0.47847,157,75.119621,123,12,5.7416301,76,36.53846,58.851669,70,6.2277579,7,3.3492801,424,11,2.5943401,-,-,-,-,-,-,-,-,-,3,1,301043
160301016,160301016,AGUSAN DEL SUR,BAYUGAN,Poblacion,2005,3194,15629,182,2053,2429,579,23.836969,420,26.81992,388,9.7121401,-,-,-,-,1566,3995,12,0.58651,1,0.54644811,141,4.4145298,446,14.01634,1311,41.045712,780,7,0.22025999,64,2.00438,24.42079,355,2.2714186,92,2.8803999,5699,1012,17.7575,-,-,-,-,-,-,-,-,-,3,1,301016
160301017,160301017,AGUSAN DEL SUR,BAYUGAN,Sagmone,2005,214,1199,30,177,242,77,31.81818,76,54.285709,93,24.345551,-,-,-,-,140,382,3,1.6949199,0,0,22,10.28037,2,0.93458003,189,88.317757,166,15,7.0093498,56,26.168221,77.570091,0,0,12,5.60748,399,77,19.29825,-,-,-,-,-,-,-,-,-,3,1,301017
160301018,160301018,AGUSAN DEL SUR,BAYUGAN,Saguma,2005,419,2097,50,326,381,87,22.83465,99,42.489269,89,14.49511,-,-,-,-,233,614,16,4.92308,0,0,28,6.68258,15,3.6057701,272,64.916473,211,89,21.29187,61,14.55847,50.358002,59,2.8135431,96,22.91169,918,48,5.2287598,-,-,-,-,-,-,-,-,-,3,1,301018
160301019,160301019,AGUSAN DEL SUR,BAYUGAN,Salvacion,2005,918,4618,92,707,874,228,26.11684,235,44.090061,288,20.45455,-,-,-,-,534,1408,10,1.41844,0,0,17,1.85185,14,1.53341,558,60.784309,393,39,4.5990601,125,13.63141,42.810459,29,0.62797749,21,2.2925799,1576,149,9.4543104,-,-,-,-,-,-,-,-,-,3,1,301019
160301044,160301044,AGUSAN DEL SUR,BAYUGAN,San Agustin,2005,118,628,22,105,160,49,30.625,36,49.315071,29,12.44635,-,-,-,-,73,233,43,40.952381,0,0,1,0.84745997,2,1.6949199,102,86.440681,95,22,18.64407,54,47.36842,80.508469,44,7.0063696,25,21.18644,209,19,9.09091,-,-,-,-,-,-,-,-,-,3,1,301044
160301020,160301020,AGUSAN DEL SUR,BAYUGAN,San Isidro,2005,178,960,37,171,190,33,17.36842,37,35.922329,43,14.67577,-,-,-,-,103,293,18,10.52632,0,0,5,2.80899,6,3.37079,103,57.86517,78,55,30.89888,13,7.30337,43.820221,2,0.20833333,21,11.79775,243,3,1.23457,-,-,-,-,-,-,-,-,-,3,1,301020
160301045,160301045,AGUSAN DEL SUR,BAYUGAN,San Juan,2005,682,3520,93,593,745,328,44.026852,283,70.75,452,39.475979,-,-,-,-,400,1145,1,0.1692,0,0,78,11.43695,14,2.0558,479,70.234596,374,254,37.463131,241,35.809811,54.838711,228,6.4772725,110,16.12903,1225,74,6.0408201,-,-,-,-,-,-,-,-,-,3,1,301045
160301023,160301023,AGUSAN DEL SUR,BAYUGAN,Santa Irene,2005,456,2420,57,352,464,115,24.784479,143,51.62455,93,12.55061,-,-,-,-,277,741,3,0.85227001,0,0,13,2.8508799,23,5.1111102,280,61.403511,221,126,27.63158,66,14.47368,48.464909,35,1.446281,41,8.99123,853,70,8.2063303,-,-,-,-,-,-,-,-,-,3,1,301023
160301046,160301046,AGUSAN DEL SUR,BAYUGAN,Santa Teresita,2005,286,1379,40,209,236,61,25.84746,65,49.61832,56,15.25886,-,-,-,-,131,367,1,0.48076999,0,0,10,3.4965,35,12.23776,159,55.59441,76,53,18.531469,38,13.33333,26.573429,7,0.5076142,3,1.04895,484,73,15.08264,-,-,-,-,-,-,-,-,-,3,1,301046
160301047,160301047,AGUSAN DEL SUR,BAYUGAN,Santo Niño,2005,342,1820,59,374,402,144,35.8209,142,76.344093,210,35.714291,-,-,-,-,186,588,1,0.26738,1,1.6666666,24,7.01754,14,4.1055698,246,71.929817,192,156,45.61404,202,59.237541,56.14035,152,8.3516483,23,6.7251501,507,43,8.4812603,-,-,-,-,-,-,-,-,-,3,1,301047
160301024,160301024,AGUSAN DEL SUR,BAYUGAN,Taglatawan,2005,2290,11503,306,1754,2054,479,23.320351,455,38.7234,364,11.27284,-,-,-,-,1175,3229,27,1.53934,1,0.32573289,73,3.1891699,433,18.9331,1324,57.816589,790,44,1.92729,152,6.6754498,34.497822,367,3.1904721,99,4.3250299,3879,764,19.695801,-,-,-,-,-,-,-,-,-,3,1,301024
160301048,160301048,AGUSAN DEL SUR,BAYUGAN,Taglibas,2005,82,391,11,69,88,18,20.45455,24,77.41935,17,14.28571,-,-,-,-,31,119,13,18.84058,0,0,2,2.4390199,3,3.65854,58,70.731712,48,9,10.97561,34,41.463409,58.536591,0,0,11,13.41463,128,14,10.9375,-,-,-,-,-,-,-,-,-,3,1,301048
160301049,160301049,AGUSAN DEL SUR,BAYUGAN,Tagubay,2005,140,670,20,115,118,27,22.881359,33,44.594589,25,13.02083,-,-,-,-,74,192,0,0,0,0,25,17.85714,2,1.43885,80,57.14286,58,70,50,32,22.85714,41.42857,17,2.5373135,73,52.14286,239,6,2.5104599,-,-,-,-,-,-,-,-,-,3,1,301049
160301025,160301025,AGUSAN DEL SUR,BAYUGAN,Verdu,2005,271,1318,34,250,258,81,31.39535,90,66.666672,82,20.865141,-,-,-,-,135,393,2,0.80321002,0,0,2,0.73800999,7,2.58303,172,63.468632,128,87,32.222221,76,28.25279,47.232471,96,7.2837634,53,19.557199,460,15,3.26087,-,-,-,-,-,-,-,-,-,3,1,301025
160301050,160301050,AGUSAN DEL SUR,BAYUGAN,Villa Undayon,2005,246,1286,31,239,251,96,38.247009,93,69.924812,139,36.197922,-,-,-,-,133,384,55,23.01255,0,0,4,1.66667,6,2.9268301,172,69.918701,147,131,62.380951,42,20,59.7561,78,6.0653186,21,10.2439,424,13,3.06604,-,-,-,-,-,-,-,-,-,3,1,301050
160301027,160301027,AGUSAN DEL SUR,BAYUGAN,Wawa,2005,226,1259,30,205,257,77,29.96109,96,63.57616,92,22.549021,-,-,-,-,151,408,20,9.7560997,0,0,1,0.44248,1,0.44248,170,75.221237,138,32,14.15929,22,9.7345104,61.061951,124,9.8490868,84,37.16814,498,42,8.4337301,-,-,-,-,-,-,-,-,-,3,1,301027
160302001,160302001,AGUSAN DEL SUR,BUNAWAN,Bunawan Brook,2005,738,3766,109,583,801,218,27.215981,246,60.740742,272,22.5539,-,-,-,-,405,1206,8,1.37221,0,0,46,6.2330599,21,2.85326,440,59.620602,330,213,28.86179,143,19.37669,44.71545,129,3.425385,97,13.14363,1204,210,17.44186,-,-,-,-,-,-,-,-,-,3,2,302001
160302002,160302002,AGUSAN DEL SUR,BUNAWAN,Consuelo,2005,635,3083,73,512,564,156,27.659571,172,54.95208,159,18.12999,-,-,-,-,313,877,0,0,0,0,24,3.77953,134,21.10236,285,44.881889,165,320,50.3937,143,22.55521,25.984249,37,1.2001297,20,3.14961,1088,74,6.8014698,-,-,-,-,-,-,-,-,-,3,2,302002
160302008,160302008,AGUSAN DEL SUR,BUNAWAN,Imelda,2005,217,992,24,166,204,49,24.019609,63,65.625,65,21.66667,-,-,-,-,96,300,2,1.20482,0,0,8,3.68664,1,0.46083,152,70.046082,118,112,51.6129,50,23.04147,54.37788,33,3.3266129,1,0.46083,323,39,12.0743,-,-,-,-,-,-,-,-,-,3,2,302008
160302003,160302003,AGUSAN DEL SUR,BUNAWAN,Libertad,2005,1129,5720,126,789,979,325,33.19714,288,52.84404,397,26.04987,-,-,-,-,545,1524,6,0.76046002,0,0,42,3.7201099,56,5.0134301,697,61.73605,522,152,14.58733,181,16.13191,46.235611,74,1.2937063,5,0.44286999,2011,276,13.72452,-,-,-,-,-,-,-,-,-,3,2,302003
160302004,160302004,AGUSAN DEL SUR,BUNAWAN,Mambalili,2005,308,1645,58,300,333,83,24.924919,105,64.417183,106,21.37097,-,-,-,-,163,496,10,3.3333299,0,0,11,3.57143,4,1.30293,224,72.727272,187,271,87.987007,97,31.59609,60.714291,121,7.3556232,87,28.24675,518,86,16.60232,-,-,-,-,-,-,-,-,-,3,2,302004
160302009,160302009,AGUSAN DEL SUR,BUNAWAN,Nueva Era,2005,188,811,14,114,141,34,24.11348,50,61.728401,33,14.86486,-,-,-,-,81,222,7,6.1403499,0,0,7,3.7234001,1,0.53191,120,63.829788,93,159,91.907509,56,30.76923,49.46809,4,0.49321824,47,25,325,55,16.92308,-,-,-,-,-,-,-,-,-,3,2,302009
160302005,160302005,AGUSAN DEL SUR,BUNAWAN,Poblacion,2005,662,3177,81,481,608,116,19.078951,170,50.898201,154,16.3482,-,-,-,-,334,942,1,0.2079,0,0,22,3.3232601,17,2.5954199,455,68.731117,357,248,55.981941,100,15.26718,53.92749,92,2.8958137,13,1.96375,1029,140,13.60544,-,-,-,-,-,-,-,-,-,3,2,302005
160302006,160302006,AGUSAN DEL SUR,BUNAWAN,San Andres,2005,428,2119,52,322,391,96,24.552429,97,46.41148,100,16.66667,-,-,-,-,209,600,4,1.24224,0,0,9,2.1027999,40,9.3457899,268,62.616821,210,57,13.31776,72,16.82243,49.065418,26,1.2269939,75,17.523359,704,80,11.36364,-,-,-,-,-,-,-,-,-,3,2,302006
160302007,160302007,AGUSAN DEL SUR,BUNAWAN,San Marcos,2005,160,928,24,175,213,82,38.49765,80,78.431374,126,40,-,-,-,-,102,315,3,1.71429,0,0,2,1.25,12,9.2307701,111,69.375,86,160,100,124,77.5,53.75,78,8.4051723,83,51.875,261,42,16.091949,-,-,-,-,-,-,-,-,-,3,2,302007
160302010,160302010,AGUSAN DEL SUR,BUNAWAN,San Teodoro,2005,1068,5385,108,721,870,181,20.8046,197,33.220909,176,12.03008,-,-,-,-,593,1463,32,4.4382801,1,0.91743118,72,6.74157,35,3.3143899,551,51.591759,405,92,9.2555304,136,12.74602,37.921349,366,6.7966576,245,22.940069,2126,355,16.698021,-,-,-,-,-,-,-,-,-,3,2,302010
160303031,160303031,AGUSAN DEL SUR,ESPERANZA,Agsabu,2005,73,433,16,93,80,19,23.75,43,81.13208,38,28.57143,-,-,-,-,53,133,4,4.3010802,0,0,3,4.1095901,0,0,64,87.671227,54,73,100,61,83.561638,73.972603,2,0.46189377,10,13.69863,165,13,7.8787899,-,-,-,-,-,-,-,-,-,3,3,303031
160303032,160303032,AGUSAN DEL SUR,ESPERANZA,Aguinaldo,2005,110,464,17,75,106,9,8.4905701,19,46.341461,11,7.4829898,-,-,-,-,41,147,16,21.33333,0,0,0,0,1,0.90908998,29,26.36364,13,1,0.93458003,18,16.36364,11.81818,0,0,60,54.545448,154,22,14.28571,-,-,-,-,-,-,-,-,-,3,3,303032
160303001,160303001,AGUSAN DEL SUR,ESPERANZA,Anolingan,2005,259,1339,38,237,285,70,24.561399,84,54.901958,94,21.461189,-,-,-,-,153,438,4,1.6949199,0,0,4,1.5444,1,0.38609999,174,67.181473,127,37,14.28571,26,10.07752,49.034752,2,0.1493652,88,33.97683,549,189,34.426231,-,-,-,-,-,-,-,-,-,3,3,303001
160303002,160303002,AGUSAN DEL SUR,ESPERANZA,Bakingking,2005,75,456,13,82,111,33,29.729731,38,70.370369,37,22.42424,-,-,-,-,54,165,4,4.8780499,0,0,4,5.3333302,3,4,67,89.333328,55,75,100,21,28,73.333328,4,0.87719297,29,38.666672,194,29,14.94845,-,-,-,-,-,-,-,-,-,3,3,303002
160303033,160303033,AGUSAN DEL SUR,ESPERANZA,Balubo,2005,83,481,15,86,102,24,23.529409,38,64.406776,38,23.60248,-,-,-,-,59,161,0,0,0,0,0,0,1,1.20482,65,78.313248,52,1,1.20482,55,66.26506,62.6506,1,0.20790021,19,22.891569,189,69,36.507938,-,-,-,-,-,-,-,-,-,3,3,303033
160303003,160303003,AGUSAN DEL SUR,ESPERANZA,Bentahon,2005,178,856,13,122,184,46,25,63,61.764709,58,20.27972,-,-,-,-,102,286,6,4.9180298,0,0,0,0,9,5.05618,149,83.70787,124,63,35.393261,42,23.59551,69.662918,1,0.11682243,25,14.04494,319,64,20.0627,-,-,-,-,-,-,-,-,-,3,3,303003
160303004,160303004,AGUSAN DEL SUR,ESPERANZA,Bunaguit,2005,148,769,16,145,166,40,24.09639,48,54.545448,66,25.984249,-,-,-,-,88,254,0,0,0,0,0,0,0,0,132,89.189194,106,6,4.05405,11,7.4324298,71.62162,0,0,0,0,227,32,14.09692,-,-,-,-,-,-,-,-,-,3,3,303004
160303006,160303006,AGUSAN DEL SUR,ESPERANZA,Catmonon,2005,294,1456,51,264,276,45,16.30435,62,42.176868,65,15.36643,-,-,-,-,147,423,0,0,0,0,9,3.0612199,3,1.0204099,198,67.346939,141,1,0.34014001,14,4.7618999,47.959179,1,0.068681322,18,6.1224499,453,33,7.28477,-,-,-,-,-,-,-,-,-,3,3,303006
160303034,160303034,AGUSAN DEL SUR,ESPERANZA,Cebulan,2005,62,285,9,46,63,30,47.619049,21,58.333328,43,43.434341,-,-,-,-,36,99,4,8.6956501,0,0,1,1.6129,1,1.6129,32,51.6129,21,2,3.2258101,6,9.6774197,33.870972,1,0.3508772,33,53.225811,91,8,8.7912102,-,-,-,-,-,-,-,-,-,3,3,303034
160303007,160303007,AGUSAN DEL SUR,ESPERANZA,Concordia,2005,153,787,13,136,138,39,28.26087,59,65.555557,80,35.087719,-,-,-,-,90,228,2,1.47059,0,0,0,0,0,0,87,56.862751,53,0,0,9,5.88235,34.640518,0,0,0,0,264,17,6.4393902,-,-,-,-,-,-,-,-,-,3,3,303007
160303035,160303035,AGUSAN DEL SUR,ESPERANZA,Crossing Luna,2005,256,1214,35,178,212,41,19.339621,56,36.84211,40,10.98901,-,-,-,-,152,364,5,2.80899,0,0,1,0.39063001,4,1.5625,141,55.078129,94,5,1.95313,27,10.54688,36.71875,3,0.24711697,68,26.5625,404,35,8.6633701,-,-,-,-,-,-,-,-,-,3,3,303035
