city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Agno,Mayor,"Pajeta, Jose Jr. Nagal",Joel,Lakas-Kampi,6876
Agno,Vice-Mayor,"Rosete, Wilson Nanat",Wing,Lakas-Kampi,7667
Agno,Councilor,"Rosete, Jerry Benedict Cabantac",Jing,Liberal Party,4700
Agno,Councilor,"Colobong, Richard Barroga",Rey,Lakas-Kampi,4702
Agno,Councilor,"Nivera, Joel Nomil",Joel,Liberal Party,4822
Agno,Councilor,"Braga, Felicisimo Jr. Carpo",Boy,Independent,4830
Agno,Councilor,"Raquel, Edwin Cabantac",Manning,Liberal Party,4980
Agno,Councilor,"Rosete, Charlie Dave Calizar",Charlie,Lakas-Kampi,5105
Agno,Councilor,"Navida, Isagani Nario",Patteng,Puwersa ng Masang Pilipino,5385
Agno,Councilor,"Nerpio, Heroe Nomil",Herwey,Lakas-Kampi,6344
Aguilar,Mayor,"Ballesteros, Eduardo Torio",Eddie,Independent,6256
Aguilar,Vice-Mayor,"Evangelista, Ricardo Toledo",Ano,Lakas-Kampi,10042
Aguilar,Councilor,"Villanueva, Cesar Baraquio",Calvo,Independent,6673
Aguilar,Councilor,"Fernandez, Rosendo Tamolang",Buddy,Lakas-Kampi,6774
Aguilar,Councilor,"Zamuco, Jesus Jr. Manuel",Don-Don,Independent,6916
Aguilar,Councilor,"Soriano, Ross Manahan",Migz,Liberal Party,7276
Aguilar,Councilor,"Repato, Crispin, Jr. Bautista",Sonny,Liberal Party,7500
Aguilar,Councilor,"Dumlao, Defin Riparip",Mat,Independent,8215
Aguilar,Councilor,"Posadas, Conrado Sanchez",Con,Liberal Party,9360
Aguilar,Councilor,"Cervantes, Renato Lacaba",Rene,Lakas-Kampi,9558
Alaminos City,Mayor,"Braganza, Hernani Agsalud",Nani,Liberal Party,19158
Alaminos City,Vice-Mayor,"Manzano, Cesar Campos",Cesar,Lakas-Kampi,17639
Alaminos City,Councilor,"Bacala, Filemon, Jr. Ramos",Bondying,Liberal Party,11516
Alaminos City,Councilor,"Carasi, Constante Del Rosario",Tante,Liberal Party,12493
Alaminos City,Councilor,"De Leon, Rany Soriano",Rdl,Lakas-Kampi,12697
Alaminos City,Councilor,"Boling, Oscar, Sr. Areola",Oca,Liberal Party,13430
Alaminos City,Councilor,"Gabriel, Rufina Jimenez",Fina,Lakas-Kampi,13700
Alaminos City,Councilor,"Humilde, Margielou Orange Doria",Orange,Liberal Party,14090
Alaminos City,Councilor,"Sison, Carolyn Dizon",Carol,Liberal Party,14171
Alaminos City,Councilor,"Fontelera, Joselito De Ocampo",Jojo,Liberal Party,16057
Alaminos City,Councilor,"Aquino, Earl James Cabrito",Jing,Liberal Party,16381
Alaminos City,Councilor,"Bacay, Joseph Taganao",Jb,Lakas-Kampi,18957
Alcala,Mayor,"Collado, Manuel Tolentino",Mtc,Nationalist People's Coalition,17637
Alcala,Vice-Mayor,"Mencias, Ryan Paolo Vergara",Pao,Nationalist People's Coalition,12205
Alcala,Councilor,"Cabreros, Elizabeth Bagayan",Beth,Nationalist People's Coalition,8573
Alcala,Councilor,"Ablao, Gerardo De Guzman",Gerry,Liberal Party,9130
Alcala,Councilor,"Cerezo, Mario Pontawe",Mario,Nationalist People's Coalition,9403
Alcala,Councilor,"Ramos, Emme Luisa Espanol",Emme,Nationalist People's Coalition,9515
Alcala,Councilor,"Almajano, Alegria Catubay",Ging,Nationalist People's Coalition,9679
Alcala,Councilor,"Dela Cruz, Eduardo Paragas",Eddie,Nationalist People's Coalition,10213
Alcala,Councilor,"Rosquita, Rodolfo Combis",Anong,Nationalist People's Coalition,10846
Alcala,Councilor,"Callejo, Jojo Beltran",Jojo,Nationalist People's Coalition,13846
Anda,Mayor,"Cerdan, Aldrin Caido",Doy,Lakas-Kampi,10051
Anda,Vice-Mayor,"Celeste, Napoleon Cacho",Nap,Lakas-Kampi,7788
Anda,Councilor,"Sosa, Gerald Vincent Araos",Gv,Puwersa ng Masang Pilipino,7443
Anda,Councilor,"Caranay, Jesus Jr. Carlet",Danol,Puwersa ng Masang Pilipino,7446
Anda,Councilor,"Raguindin, Alex Cabungan",Alex,Lakas-Kampi,7703
Anda,Councilor,"Domalanta, Edward Domalanta",Asin,Lakas-Kampi,7910
Anda,Councilor,"Carolino, Artemio, Jr. Bauzon",Lesek,Lakas-Kampi,8287
Anda,Councilor,"Celeste, Daryll Justin Zamora",Dodong,Lakas-Kampi,8440
Anda,Councilor,"Altre, Thelma Calicdan",Yans,Puwersa ng Masang Pilipino,9706
Anda,Councilor,"Carpo, Ester Camaso",Ter,Puwersa ng Masang Pilipino,10100
Asingan,Mayor,"Chua, Heidee Ganigan",Heidee,Independent,14385
Asingan,Vice-Mayor,"Viray, Eleanor Villanueva",Ely,Lakas-Kampi,10180
