city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Abulog,Mayor,"Alfonso, Baby Aline Vargas",Aline,Kabalikat ng Malayang Pilipino,9545
Abulog,Vice-Mayor,"Barroga, Rommel Tamundong",Rommel,Kabalikat ng Malayang Pilipino,6495
Abulog,Councilor,"Umblas, Myrlen Pablo",Myrlen,Kabalikat ng Malayang Pilipino,6370
Abulog,Councilor,"Bayani, Relia Juan",Iyang,Kabalikat ng Malayang Pilipino,4184
Abulog,Councilor,"Tabor, Leticia Pablo",Lety,Independent,4255
Abulog,Councilor,"Tolero, Christian Alonzo",Benjie,Kabalikat ng Malayang Pilipino,4357
Abulog,Councilor,"Gomez, Allan Padua",Allan,Kabalikat ng Malayang Pilipino,4445
Abulog,Councilor,"Guillermo, Rolando Morales",Rolly,Independent,4695
Abulog,Councilor,"Tubbali, Demetrio Dalluay",Demie,Kabalikat ng Malayang Pilipino,5118
Abulog,Councilor,"Vargas, Precy Perez",Peth,Kabalikat ng Malayang Pilipino,7089
Alcala,Mayor,"Antonio, Teresita Ignacio",Tessie,Lakas-Christian Muslim Democrats,9561
Alcala,Vice-Mayor,"Te, Maria Josefina Paz",Marjo,-,7497
Alcala,Councilor,"Sumabat, Daniel Jr. Oller",Bon,Independent,5213
Alcala,Councilor,"Batalla, Johnson Barcellano",John,Independent,5271
Alcala,Councilor,"Canicula, Eusebio Jr. Solancio",Jun,Lakas-Christian Muslim Democrats,5339
Alcala,Councilor,"Caraang, Alfredo Battad",Fred,Lakas-Christian Muslim Democrats,5715
Alcala,Councilor,"Vergara, Eliseo Belen",Basio,Lakas-Christian Muslim Democrats,5794
Alcala,Councilor,"Duruin, Joy Capili",Joy,Lakas-Christian Muslim Democrats,6015
Alcala,Councilor,"Pestejo, Alberto Villaspin",Berting,Lakas-Christian Muslim Democrats,7187
Alcala,Councilor,"Cabildo, Eliseo Aresta",Ely,Lakas-Christian Muslim Democrats,4993
Allacapan,Mayor,"Onia, Leonila Chan",Nila,Lakas-Christian Muslim Democrats,6320
Allacapan,Vice-Mayor,"Dalire, John Agron",John,Lakas-Christian Muslim Democrats,4386
Allacapan,Councilor,"Agcaoili, Edison Raymundo",Boy Sapri,Lakas-Christian Muslim Democrats,3517
Allacapan,Councilor,"Reynoso, Ferdinand Ragual",Dinan,Kabalikat ng Malayang Pilipino,3660
Allacapan,Councilor,"Salud, Elmer  Estrelles",Elmer,Kabalikat ng Malayang Pilipino,3683
Allacapan,Councilor,"Tenedor, Teodoro Arquero",Doro,Lakas-Christian Muslim Democrats,3943
Allacapan,Councilor,"Viloria, Mario Leano",Saba,Lakas-Christian Muslim Democrats,3996
Allacapan,Councilor,"Ursulum, Randy Andres",Randy,Lakas-Christian Muslim Democrats,4128
Allacapan,Councilor,"Onia, Nath Bryan Chan",Bryan,Independent,5074
Allacapan,Councilor,"Ganaden, Sabino Jr. Bayani",Jun,Kabalikat ng Malayang Pilipino,3478
Amulung,Mayor,"De Leon, Pacita Navarro",Cita,Nationalist People's Coalition,7404
Amulung,Vice-Mayor,"Morgado, Anastacio Baccay",Tacio,Nationalist People's Coalition,7131
Amulung,Councilor,"Pena, Ambrocio Ventura",Ambros,Nationalist People's Coalition,4897
Amulung,Councilor,"Pascual, Alexander Lopez",Alex,Kabalikat ng Malayang Pilipino,5026
Amulung,Councilor,"Malamug, John John Balinag",Jong,Liberal Party,5051
Amulung,Councilor,"Castro, Leonardo Visalda",Narding,Nationalist People's Coalition,5148
Amulung,Councilor,"Battung, Efren Mariano",Efren,Liberal Party,6037
Amulung,Councilor,"Ortiz, Angelita Rigor",Lita,Liberal Party,6295
Amulung,Councilor,"De Leon, Fernando Dela Cruz",Fer,Nationalist People's Coalition,6540
Amulung,Councilor,"Quilang, Fe Bucatan",Fe,Liberal Party,4824
Aparri,Mayor,"Tumaru, Ismael Villamor",Mael,Nationalist People's Coalition,10240
Aparri,Vice-Mayor,"Peneyra, Norman Barit",Norman,Independent,7010
Aparri,Councilor,"Suguitan, Victor Rosal",Vic,Kabalikat ng Malayang Pilipino,6403
Aparri,Councilor,"Umbay, Melie Agbayani",Mel,Nationalist People's Coalition,6706
Aparri,Councilor,"Tamayo, Reginald Balisi",,Kabalikat ng Malayang Pilipino,6865
Aparri,Councilor,"Alameda, Rommel Gerali",R.A,Nationalist People's Coalition,8040
Aparri,Councilor,"Capina, Ria Palma",Ria,Nationalist People's Coalition,8623
Aparri,Councilor,"Mabbagu, Cesar Furagganan",Pong,Nationalist People's Coalition,8625
Aparri,Councilor,"Tumaru, Shalimar Decierto",Shali,Nationalist People's Coalition,9202
Aparri,Councilor,"Chan, Ireneo Rapanan",Rene,Independent,10289
Baggao,Mayor,"Uanang, Rolando Tumaneng",Barol,Nationalist People's Coalition,14546
Baggao,Vice-Mayor,"Pattung, Leonardo Cancejo",Narding,Nationalist People's Coalition,10945
Baggao,Councilor,"Luis, Angelo Figueras",Buridek,Nationalist People's Coalition,5731
Baggao,Councilor,"Salazar, Urbano Cancejo",Banong,Nationalist People's Coalition,6515
Baggao,Councilor,"Gabriel, Jose Samonte",Lito Layug,Nationalist People's Coalition,6583
